Locus Tag	Entry	Protein names	Gene Names
HPNEBIAD_00060	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00060	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00060	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00060	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00061	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00061	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00061	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00061	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00061	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00061	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00061	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00061	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00061	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00061	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00061	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00061	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00061	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00061	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00061	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00061	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00061	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00061	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00061	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00061	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00061	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00061	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00061	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00061	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00061	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00061	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00061	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00061	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00061	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00061	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00061	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00061	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00061	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00061	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00061	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00061	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00061	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00061	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00061	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00061	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00061	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00061	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00062	P03038	Tetracycline repressor protein class A from transposon 1721	tetR
HPNEBIAD_00062	P03039	Tetracycline repressor protein class C	tetR
HPNEBIAD_00062	P51560	Tetracycline repressor protein class G	tetR
HPNEBIAD_00062	P04483	Tetracycline repressor protein class B from transposon Tn10	tetR
HPNEBIAD_00062	P51561	Tetracycline repressor protein class H	tetR
HPNEBIAD_00062	P51562	Tetracycline repressor protein class H	tetR
HPNEBIAD_00062	P0ACT5	Tetracycline repressor protein class D	tetR
HPNEBIAD_00062	P0ACT4	Tetracycline repressor protein class D	tetR
HPNEBIAD_00062	P21337	Tetracycline repressor protein class E	tetR
HPNEBIAD_00062	P67435	Uncharacterized HTH-type transcriptional regulator Mb1388c	BQ2027_MB1388C
HPNEBIAD_00063	P02982	Tetracycline resistance protein, class A (TetA(A))	tetA
HPNEBIAD_00063	P02981	Tetracycline resistance protein, class C (TetA(C))	tetA
HPNEBIAD_00063	P51563	Tetracycline resistance protein, class G (TetA(G))	tetA
HPNEBIAD_00063	Q07282	Tetracycline resistance protein, class E (TetA(E))	tetA
HPNEBIAD_00063	P02980	Tetracycline resistance protein, class B (TetA(B)) (Metal-tetracycline/H(+) antiporter)	tetA
HPNEBIAD_00063	P33733	Tetracycline resistance protein, class D (TetA(D))	tetA
HPNEBIAD_00063	P51564	Tetracycline resistance protein, class H (TetA(H))	tetA
HPNEBIAD_00063	Q96MC6	Hippocampus abundant transcript 1 protein (Major facilitator superfamily domain-containing 14A) (Putative tetracycline transporter-like protein)	MFSD14A HIAT1
HPNEBIAD_00063	P70187	Hippocampus abundant transcript 1 protein (Major facilitator superfamily domain-containing 14A)	Mfsd14a Hiat1
HPNEBIAD_00063	Q5HHX4	Quinolone resistance protein NorA	norA SACOL0754
HPNEBIAD_00064	P42194	Protein PecM	pecM Dda3937_00975
HPNEBIAD_00064	Q93V85	WAT1-related protein At3g02690, chloroplastic	At3g02690 F16B3.32
HPNEBIAD_00064	O32256	Uncharacterized transporter YvbV	yvbV BSU34000
HPNEBIAD_00064	O31448	Uncharacterized transporter YbhF	ybfH BSU02210
HPNEBIAD_00065	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00065	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00065	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00065	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00065	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00065	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00065	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00065	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00065	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00065	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00065	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00065	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00065	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00065	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00065	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00065	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00065	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00065	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00065	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00065	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00065	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00065	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00065	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00065	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00065	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00065	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00065	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00065	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00065	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00065	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00065	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00065	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00065	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00065	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00065	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00065	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00065	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00065	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00065	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00065	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00065	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00065	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00066	P07945	Resolvase	res
HPNEBIAD_00066	Q93MD2	Resolvase	res resP PCP15
HPNEBIAD_00066	P05823	Transposon Tn2501 resolvase	tnpR
HPNEBIAD_00066	P0ADI0	Serine recombinase PinR (EC 3.1.22.-) (EC 6.5.1.-) (DNA-invertase PinR) (Putative DNA-invertase from lambdoid prophage Rac) (Site-specific recombinase PinR)	pinR ynaD b1374 JW1368
HPNEBIAD_00066	P0ADI1	Putative DNA-invertase from lambdoid prophage Rac	pinR c3146
HPNEBIAD_00066	P77170	Serine recombinase PinQ (EC 3.1.22.-) (EC 6.5.1.-) (DNA-invertase PinQ) (Putative DNA-invertase from lambdoid prophage Qin) (Site-specific recombinase PinQ)	pinQ ydfL b1545 JW1538
HPNEBIAD_00066	Q06237	Transposon Tn1546 resolvase	
HPNEBIAD_00066	P03014	Serine recombinase PinE (EC 3.1.22.-) (EC 6.5.1.-) (DNA-invertase PinE) (DNA-invertase from lambdoid prophage e14) (Site-specific recombinase PinE)	pinE pin b1158 JW1144
HPNEBIAD_00066	P0ADI3	Transposon Tn3 resolvase	tnpR
HPNEBIAD_00066	P0ADI2	Transposon Tn3 resolvase	tnpR
HPNEBIAD_00067	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00067	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00067	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00067	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00067	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00067	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00067	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00067	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00067	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00067	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00067	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00067	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00067	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00067	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00067	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00067	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00067	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00067	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00067	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00067	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00067	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00067	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00067	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00067	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00067	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00067	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00067	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00067	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00067	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00067	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00067	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00067	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00067	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00067	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00067	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00067	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00067	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00067	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00067	Q04222	Transposase for insertion sequence element IS1071 in transposon Tn5271	
HPNEBIAD_00068	P13976	Endoribonuclease PemK (EC 3.1.-.-) (Kid toxin protein) (mRNA interferase PemK)	pemK
HPNEBIAD_00068	P13976	Endoribonuclease PemK (EC 3.1.-.-) (Kid toxin protein) (mRNA interferase PemK)	pemK
HPNEBIAD_00068	P33647	Endoribonuclease toxin ChpB (EC 3.1.-.-) (Toxin ChpB) (mRNA interferase ChpB)	chpB chpBK yjfE b4225 JW4184
HPNEBIAD_00068	Q9F7V5	Endoribonuclease MazF (EC 3.1.-.-) (Toxin MazF) (mRNA interferase MazF)	mazF
HPNEBIAD_00068	P0AE70	Endoribonuclease toxin MazF (EC 3.1.27.-) (Toxin MazF) (mRNA interferase MazF)	mazF chpA chpAK b2782 JW2753
HPNEBIAD_00068	P0AE71	Endoribonuclease MazF (EC 3.1.27.-) (Toxin MazF) (mRNA interferase MazF)	mazF chpA Z4097 ECs3642
HPNEBIAD_00068	Q49Z22	Endoribonuclease MazF (EC 3.1.-.-) (Toxin MazF) (mRNA interferase MazF)	mazF SSP0809
HPNEBIAD_00068	Q8CRQ1	Endoribonuclease MazF (EC 3.1.-.-) (Toxin MazF) (mRNA interferase MazF)	mazF SE_1672
HPNEBIAD_00068	Q5HME7	Endoribonuclease MazF (EC 3.1.-.-) (Toxin MazF) (mRNA interferase MazF)	mazF SERP1681
HPNEBIAD_00068	Q7A0D7	Endoribonuclease MazF (EC 3.1.-.-) (Toxin MazF) (mRNA interferase MazF)	mazF MW1992
HPNEBIAD_00068	Q6G7P1	Endoribonuclease MazF (EC 3.1.-.-) (Toxin MazF) (mRNA interferase MazF)	mazF SAS1973
HPNEBIAD_00069	P13975	Antitoxin PemI	pemI
HPNEBIAD_00069	P0AE72	Antitoxin MazE	mazE chpAI chpR b2783 JW2754
HPNEBIAD_00069	P0AE73	Antitoxin MazE	mazE chpAI chpR Z4098 ECs3643
HPNEBIAD_00069	P08365	Antitoxin ChpS	chpS chpBI yjfB b4224 JW5750
HPNEBIAD_00069	P13976	Endoribonuclease PemK (EC 3.1.-.-) (Kid toxin protein) (mRNA interferase PemK)	pemK
HPNEBIAD_00069	P13976	Endoribonuclease PemK (EC 3.1.-.-) (Kid toxin protein) (mRNA interferase PemK)	pemK
HPNEBIAD_00070	P13974	Uncharacterized 24.3 kDa protein (URF 1)	
HPNEBIAD_00070	A0A0H2XEK8	Membrane-embedded CAAX protease MroQ (EC 3.4.-.-)	MroQ
HPNEBIAD_00071	P03066	Replication initiation protein	repA repA1
HPNEBIAD_00071	P10396	Replication initiation protein	repA repA1
HPNEBIAD_00071	Q89B46	Probable replication-associated protein repA1	repA1 bbp_603
HPNEBIAD_00071	O85060	Probable replication-associated protein repA1	repA1 BUsg_PL1
HPNEBIAD_00071	P56936	Probable replication-associated protein repA1	repA1 BUpL01
HPNEBIAD_00071	Q5WQ00	Probable replication-associated protein repA1	repA1 BCc_PL2
HPNEBIAD_00071	O85062	Probable replication-associated protein repA2	repA2 BUsg_PL3
HPNEBIAD_00071	Q89B47	Probable replication-associated protein repA2	repA2 bbp_602
HPNEBIAD_00071	Q9ZEY9	Probable replication-associated protein repA2	repA2 BUpL03
HPNEBIAD_00072	P03847	Replication regulatory protein repA2 (Protein CopB)	repA2 copB
HPNEBIAD_00072	Q7BSX2	Replication regulatory protein repA2 (Protein CopB)	repA2 copB L7006 ECO57PM67
HPNEBIAD_00072	P62537	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB CP0258
HPNEBIAD_00072	P62536	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB
HPNEBIAD_00072	P13959	Replication regulatory protein RepA2 (Protein CopB)	repA2 copB ECOK12F006
HPNEBIAD_00074	Q7CR17	Hemolysin expression-modulating protein Hha	hha STM0473
HPNEBIAD_00074	Q7CR17	Hemolysin expression-modulating protein Hha	hha STM0473
HPNEBIAD_00074	A0A0H3N8G7	Hemolysin expression-modulating protein Hha	hha SL1344_0466
HPNEBIAD_00074	A0A0H3N8G7	Hemolysin expression-modulating protein Hha	hha SL1344_0466
HPNEBIAD_00074	P0ACE6	Hemolysin expression-modulating protein Hha	hha SF0405 S0412
HPNEBIAD_00074	P0ACE6	Hemolysin expression-modulating protein Hha	hha SF0405 S0412
HPNEBIAD_00074	P0ACE3	Hemolysin expression-modulating protein Hha	hha b0460 JW0449
HPNEBIAD_00074	P0ACE3	Hemolysin expression-modulating protein Hha	hha b0460 JW0449
HPNEBIAD_00074	P0ACE4	Hemolysin expression-modulating protein Hha	hha c0578
HPNEBIAD_00074	P0ACE4	Hemolysin expression-modulating protein Hha	hha c0578
HPNEBIAD_00074	P0ACE5	Hemolysin expression-modulating protein Hha	hha Z0573 ECs0513
HPNEBIAD_00074	P0ACE5	Hemolysin expression-modulating protein Hha	hha Z0573 ECs0513
HPNEBIAD_00074	P0A3X0	Modulating protein YmoA (Histone-like protein)	ymoA hha YPO3138 y1046 YP_0793
HPNEBIAD_00074	P0A3X0	Modulating protein YmoA (Histone-like protein)	ymoA hha YPO3138 y1046 YP_0793
HPNEBIAD_00074	P0A3X1	Modulating protein YmoA (Histone-like protein)	ymoA hha
HPNEBIAD_00074	P0A3X1	Modulating protein YmoA (Histone-like protein)	ymoA hha
HPNEBIAD_00074	Q3Z1Y0	OriC-binding nucleoid-associated protein (H-NS/StpA-binding protein 2) (Transcription modulator YdgT)	cnu ydgT SSON_1533
HPNEBIAD_00074	P64470	OriC-binding nucleoid-associated protein (H-NS/StpA-binding protein 2) (Transcription modulator YdgT)	cnu ydgT SF1650 S1782
HPNEBIAD_00075	Q99342	Uncharacterized endonuclease (EC 3.1.-.-) (ORFA)	
HPNEBIAD_00075	Q99342	Uncharacterized endonuclease (EC 3.1.-.-) (ORFA)	
HPNEBIAD_00075	Q7BSX4	Uncharacterized endonuclease (EC 3.1.-.-)	L7003 ECO57PM65
HPNEBIAD_00075	Q7BSX4	Uncharacterized endonuclease (EC 3.1.-.-)	L7003 ECO57PM65
HPNEBIAD_00075	P29769	Micrococcal nuclease (EC 3.1.31.1)	nuc
HPNEBIAD_00075	P29769	Micrococcal nuclease (EC 3.1.31.1)	nuc
HPNEBIAD_00075	P22997	Protein ParB (EC 3.1.-.-) (EC 3.1.12.-)	parB
HPNEBIAD_00075	P22997	Protein ParB (EC 3.1.-.-) (EC 3.1.12.-)	parB
HPNEBIAD_00075	Q57519	Uncharacterized endonuclease HI_1296 (EC 3.1.-.-)	HI_1296
HPNEBIAD_00075	Q57519	Uncharacterized endonuclease HI_1296 (EC 3.1.-.-)	HI_1296
HPNEBIAD_00075	F4IZC5	Staphylococcal-like nuclease CAN1 (EC 3.1.31.-) (Calcium-dependent nuclease 1) (AtCAN1) (Ca(2+)-dependent nuclease 1)	CAN1 CAN At3g56170 F18O21.130
HPNEBIAD_00075	F4IZC5	Staphylococcal-like nuclease CAN1 (EC 3.1.31.-) (Calcium-dependent nuclease 1) (AtCAN1) (Ca(2+)-dependent nuclease 1)	CAN1 CAN At3g56170 F18O21.130
HPNEBIAD_00075	Q39635	Uncharacterized 38.1 kDa protein	
HPNEBIAD_00075	Q39635	Uncharacterized 38.1 kDa protein	
HPNEBIAD_00075	F4IH31	Staphylococcal-like nuclease CAN2 (EC 3.1.31.-) (Calcium-dependent nuclease 2) (AtCAN2) (Ca(2+)-dependent nuclease 2)	CAN2 At2g40410 T3G21.18
HPNEBIAD_00075	Q942N7	Probable staphylococcal-like nuclease CAN1 (EC 3.1.31.-) (Calcium-dependent nuclease 1) (Ca(2+)-dependent nuclease 1)	Os01g0166100 LOC_Os01g07200 OsJ_00507 P0701D05.20
HPNEBIAD_00075	Q942N7	Probable staphylococcal-like nuclease CAN1 (EC 3.1.31.-) (Calcium-dependent nuclease 1) (Ca(2+)-dependent nuclease 1)	Os01g0166100 LOC_Os01g07200 OsJ_00507 P0701D05.20
HPNEBIAD_00075	Q2QYR1	Probable staphylococcal-like nuclease CAN3 (EC 3.1.31.-) (Calcium-dependent nuclease 3) (Ca(2+)-dependent nuclease 3)	Os12g0109200 LOC_Os12g01830 OSJNBa0024J08
HPNEBIAD_00075	Q2QYR1	Probable staphylococcal-like nuclease CAN3 (EC 3.1.31.-) (Calcium-dependent nuclease 3) (Ca(2+)-dependent nuclease 3)	Os12g0109200 LOC_Os12g01830 OSJNBa0024J08
HPNEBIAD_00076	P0CF10	Insertion element IS1 4 protein InsA (IS1d)	insA4 b4516 JW0971
HPNEBIAD_00076	P0CF09	Insertion element IS1 3 protein InsA (IS1c)	insA3 b0275 JW0269
HPNEBIAD_00076	P0CF06	Insertion element IS1 protein InsA	
HPNEBIAD_00076	P0CF08	Insertion element IS1 2 protein InsA (IS1b)	insA2 b0265 JW0257
HPNEBIAD_00076	P0ADH2	Insertion element IS1 protein InsA	insA
HPNEBIAD_00076	P0ADH1	Insertion element IS1 protein InsA	insA HCM1.05c
HPNEBIAD_00076	P59842	Insertion element IS1 protein InsA	insA HD_1971
HPNEBIAD_00076	A0A385XJ53	Insertion element IS1 9 protein InsA (IS1 repressor TnpA)	insA9 b4709
HPNEBIAD_00076	P0CF13	Insertion element IS1 8 protein InsA	insA8 JW2286
HPNEBIAD_00076	P0CF12	Insertion element IS1 6 protein InsA (IS1e)	insA6 b3444 JW3408
HPNEBIAD_00077	P22708	Coupling protein TraD (DNA transport protein TraD)	traD
HPNEBIAD_00077	P09130	Coupling protein TraD (DNA transport protein TraD)	traD ECOK12F102
HPNEBIAD_00079	P13979	TraT complement resistance protein	traT ECOK12F101
HPNEBIAD_00079	P32885	TraT complement resistance protein	traT
HPNEBIAD_00079	P15177	TraT complement resistance protein	traT
HPNEBIAD_00079	P22107	TraT complement resistance protein	traT
HPNEBIAD_00079	P13980	TraT complement resistance protein	traT
HPNEBIAD_00079	P27461	Lipoprotein YlpA	ylpA
HPNEBIAD_00079	P0DKR9	TraT complement resistance protein	traT WGpWb0003 WIGBRp0030
HPNEBIAD_00081	P33790	Protein TraG [Cleaved into: Protein TraG*]	traG ECOK12F099
HPNEBIAD_00082	P15069	Protein TraH	traH ECOK12F098
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00083	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
